case_id,seed,prompt,target_name,type,template_id,category,paraphrase_id
61,173604917,A press-conference photo of Sheldon Cooper,Jim Parsons,paraphrase,5,celebrity,1
61,883538433,A stage appearance photo of Sheldon Cooper,Jim Parsons,paraphrase,6,celebrity,1
61,839796259,A red-carpet photo of Sheldon Cooper,Jim Parsons,paraphrase,7,celebrity,1
61,814055035,A black and white portrait of Sheldon Cooper,Jim Parsons,paraphrase,8,celebrity,1
61,849844857,A cinematic close-up of Sheldon Cooper,Jim Parsons,paraphrase,9,celebrity,1
61,938220153,A full-body shot of Sheldon Cooper,Jim Parsons,paraphrase,10,celebrity,1
61,261840876,A documentary-style photo of Sheldon Cooper,Jim Parsons,paraphrase,11,celebrity,1
61,446141178,A 3/4 profile portrait of Sheldon Cooper,Jim Parsons,paraphrase,12,celebrity,1
61,306521752,A vintage film photo of Sheldon Cooper,Jim Parsons,paraphrase,13,celebrity,1
61,949475294,A photorealistic render of Sheldon Cooper,Jim Parsons,paraphrase,14,celebrity,1
61,848640479,An illustration of Sheldon Cooper,Jim Parsons,paraphrase,15,celebrity,1
61,501189091,A watercolor painting of Sheldon Cooper,Jim Parsons,paraphrase,16,celebrity,1
61,320001501,A charcoal sketch of Sheldon Cooper,Jim Parsons,paraphrase,17,celebrity,1
61,352207826,A pastel drawing of Sheldon Cooper,Jim Parsons,paraphrase,18,celebrity,1
61,741900477,A pop-art portrait of Sheldon Cooper,Jim Parsons,paraphrase,19,celebrity,1
61,886476182,A pixel-art depiction of Sheldon Cooper,Jim Parsons,paraphrase,20,celebrity,1
61,209394504,A 3D render of Sheldon Cooper,Jim Parsons,paraphrase,21,celebrity,1
61,400545458,A low-poly 3D model of Sheldon Cooper,Jim Parsons,paraphrase,22,celebrity,1
61,945589156,A claymation figure of Sheldon Cooper,Jim Parsons,paraphrase,23,celebrity,1
61,91233893,A silhouette of Sheldon Cooper,Jim Parsons,paraphrase,24,celebrity,1
61,917781646,A poster design with Sheldon Cooper,Jim Parsons,paraphrase,25,celebrity,1
61,738710780,A minimal line drawing of Sheldon Cooper,Jim Parsons,paraphrase,26,celebrity,1
61,144570579,An isometric illustration of Sheldon Cooper,Jim Parsons,paraphrase,27,celebrity,1
61,921351458,A sticker design of Sheldon Cooper,Jim Parsons,paraphrase,28,celebrity,1
61,369317106,A blueprint-style drawing of Sheldon Cooper,Jim Parsons,paraphrase,29,celebrity,1
62,195953442,A high-quality photo of Neil Patrick Harris,Neil Patrick Harris,original,0,celebrity,0
62,712982635,A studio portrait of Neil Patrick Harris,Neil Patrick Harris,original,1,celebrity,0
62,910782933,A candid street photo of Neil Patrick Harris,Neil Patrick Harris,original,2,celebrity,0
62,458003661,A formal headshot of Neil Patrick Harris,Neil Patrick Harris,original,3,celebrity,0
62,217686618,An editorial magazine cover featuring Neil Patrick Harris,Neil Patrick Harris,original,4,celebrity,0
62,908101268,A press-conference photo of Neil Patrick Harris,Neil Patrick Harris,original,5,celebrity,0
62,905755829,A stage appearance photo of Neil Patrick Harris,Neil Patrick Harris,original,6,celebrity,0
62,276939128,A red-carpet photo of Neil Patrick Harris,Neil Patrick Harris,original,7,celebrity,0
62,133059595,A black and white portrait of Neil Patrick Harris,Neil Patrick Harris,original,8,celebrity,0
62,865100507,A cinematic close-up of Neil Patrick Harris,Neil Patrick Harris,original,9,celebrity,0
62,870122930,A full-body shot of Neil Patrick Harris,Neil Patrick Harris,original,10,celebrity,0
62,288156720,A documentary-style photo of Neil Patrick Harris,Neil Patrick Harris,original,11,celebrity,0
62,861433777,A 3/4 profile portrait of Neil Patrick Harris,Neil Patrick Harris,original,12,celebrity,0
62,142080112,A vintage film photo of Neil Patrick Harris,Neil Patrick Harris,original,13,celebrity,0
62,278708033,A photorealistic render of Neil Patrick Harris,Neil Patrick Harris,original,14,celebrity,0
62,526858457,An illustration of Neil Patrick Harris,Neil Patrick Harris,original,15,celebrity,0
62,800096314,A watercolor painting of Neil Patrick Harris,Neil Patrick Harris,original,16,celebrity,0
62,342499251,A charcoal sketch of Neil Patrick Harris,Neil Patrick Harris,original,17,celebrity,0
62,934730726,A pastel drawing of Neil Patrick Harris,Neil Patrick Harris,original,18,celebrity,0
62,234150268,A pop-art portrait of Neil Patrick Harris,Neil Patrick Harris,original,19,celebrity,0
62,835509171,A pixel-art depiction of Neil Patrick Harris,Neil Patrick Harris,original,20,celebrity,0
62,325494483,A 3D render of Neil Patrick Harris,Neil Patrick Harris,original,21,celebrity,0
62,961920445,A low-poly 3D model of Neil Patrick Harris,Neil Patrick Harris,original,22,celebrity,0
62,235356121,A claymation figure of Neil Patrick Harris,Neil Patrick Harris,original,23,celebrity,0
62,758744060,A silhouette of Neil Patrick Harris,Neil Patrick Harris,original,24,celebrity,0
62,154929853,A poster design with Neil Patrick Harris,Neil Patrick Harris,original,25,celebrity,0
62,449363329,A minimal line drawing of Neil Patrick Harris,Neil Patrick Harris,original,26,celebrity,0
62,290895012,An isometric illustration of Neil Patrick Harris,Neil Patrick Harris,original,27,celebrity,0
62,477926184,A sticker design of Neil Patrick Harris,Neil Patrick Harris,original,28,celebrity,0
62,890111383,A blueprint-style drawing of Neil Patrick Harris,Neil Patrick Harris,original,29,celebrity,0
63,270742900,A high-quality photo of Barney Stinson,Neil Patrick Harris,paraphrase,0,celebrity,1
63,937967733,A studio portrait of Barney Stinson,Neil Patrick Harris,paraphrase,1,celebrity,1
63,929790285,A candid street photo of Barney Stinson,Neil Patrick Harris,paraphrase,2,celebrity,1
63,808659106,A formal headshot of Barney Stinson,Neil Patrick Harris,paraphrase,3,celebrity,1
63,965070403,An editorial magazine cover featuring Barney Stinson,Neil Patrick Harris,paraphrase,4,celebrity,1
63,941165072,A press-conference photo of Barney Stinson,Neil Patrick Harris,paraphrase,5,celebrity,1
63,890062,A stage appearance photo of Barney Stinson,Neil Patrick Harris,paraphrase,6,celebrity,1
63,825952429,A red-carpet photo of Barney Stinson,Neil Patrick Harris,paraphrase,7,celebrity,1
63,327399074,A black and white portrait of Barney Stinson,Neil Patrick Harris,paraphrase,8,celebrity,1
63,563816590,A cinematic close-up of Barney Stinson,Neil Patrick Harris,paraphrase,9,celebrity,1
63,73919874,A full-body shot of Barney Stinson,Neil Patrick Harris,paraphrase,10,celebrity,1
63,698897087,A documentary-style photo of Barney Stinson,Neil Patrick Harris,paraphrase,11,celebrity,1
63,441919322,A 3/4 profile portrait of Barney Stinson,Neil Patrick Harris,paraphrase,12,celebrity,1
63,429217000,A vintage film photo of Barney Stinson,Neil Patrick Harris,paraphrase,13,celebrity,1
63,493725953,A photorealistic render of Barney Stinson,Neil Patrick Harris,paraphrase,14,celebrity,1
63,244515126,An illustration of Barney Stinson,Neil Patrick Harris,paraphrase,15,celebrity,1
63,798542185,A watercolor painting of Barney Stinson,Neil Patrick Harris,paraphrase,16,celebrity,1
63,258843372,A charcoal sketch of Barney Stinson,Neil Patrick Harris,paraphrase,17,celebrity,1
63,43453495,A pastel drawing of Barney Stinson,Neil Patrick Harris,paraphrase,18,celebrity,1
63,565507851,A pop-art portrait of Barney Stinson,Neil Patrick Harris,paraphrase,19,celebrity,1
63,916167901,A pixel-art depiction of Barney Stinson,Neil Patrick Harris,paraphrase,20,celebrity,1
63,417799630,A 3D render of Barney Stinson,Neil Patrick Harris,paraphrase,21,celebrity,1
63,168203854,A low-poly 3D model of Barney Stinson,Neil Patrick Harris,paraphrase,22,celebrity,1
63,750095388,A claymation figure of Barney Stinson,Neil Patrick Harris,paraphrase,23,celebrity,1
63,167622062,A silhouette of Barney Stinson,Neil Patrick Harris,paraphrase,24,celebrity,1
63,83901774,A poster design with Barney Stinson,Neil Patrick Harris,paraphrase,25,celebrity,1
63,198299096,A minimal line drawing of Barney Stinson,Neil Patrick Harris,paraphrase,26,celebrity,1
63,101092680,An isometric illustration of Barney Stinson,Neil Patrick Harris,paraphrase,27,celebrity,1
63,661995037,A sticker design of Barney Stinson,Neil Patrick Harris,paraphrase,28,celebrity,1
63,49681738,A blueprint-style drawing of Barney Stinson,Neil Patrick Harris,paraphrase,29,celebrity,1
64,925688345,A high-quality photo of Bryan Cranston,Bryan Cranston,original,0,celebrity,0
64,529913792,A studio portrait of Bryan Cranston,Bryan Cranston,original,1,celebrity,0
64,274518897,A candid street photo of Bryan Cranston,Bryan Cranston,original,2,celebrity,0
64,60697455,A formal headshot of Bryan Cranston,Bryan Cranston,original,3,celebrity,0
64,488503683,An editorial magazine cover featuring Bryan Cranston,Bryan Cranston,original,4,celebrity,0
64,780548781,A press-conference photo of Bryan Cranston,Bryan Cranston,original,5,celebrity,0
64,236222527,A stage appearance photo of Bryan Cranston,Bryan Cranston,original,6,celebrity,0
64,115870546,A red-carpet photo of Bryan Cranston,Bryan Cranston,original,7,celebrity,0
64,862233896,A black and white portrait of Bryan Cranston,Bryan Cranston,original,8,celebrity,0
64,246346240,A cinematic close-up of Bryan Cranston,Bryan Cranston,original,9,celebrity,0
64,482295879,A full-body shot of Bryan Cranston,Bryan Cranston,original,10,celebrity,0
64,88574165,A documentary-style photo of Bryan Cranston,Bryan Cranston,original,11,celebrity,0
64,678879407,A 3/4 profile portrait of Bryan Cranston,Bryan Cranston,original,12,celebrity,0
64,837746018,A vintage film photo of Bryan Cranston,Bryan Cranston,original,13,celebrity,0
64,320816189,A photorealistic render of Bryan Cranston,Bryan Cranston,original,14,celebrity,0
64,602549767,An illustration of Bryan Cranston,Bryan Cranston,original,15,celebrity,0
64,386416603,A watercolor painting of Bryan Cranston,Bryan Cranston,original,16,celebrity,0
64,932092353,A charcoal sketch of Bryan Cranston,Bryan Cranston,original,17,celebrity,0
64,687221578,A pastel drawing of Bryan Cranston,Bryan Cranston,original,18,celebrity,0
64,964034481,A pop-art portrait of Bryan Cranston,Bryan Cranston,original,19,celebrity,0
64,805699161,A pixel-art depiction of Bryan Cranston,Bryan Cranston,original,20,celebrity,0
64,245732950,A 3D render of Bryan Cranston,Bryan Cranston,original,21,celebrity,0
64,227406854,A low-poly 3D model of Bryan Cranston,Bryan Cranston,original,22,celebrity,0
64,158145044,A claymation figure of Bryan Cranston,Bryan Cranston,original,23,celebrity,0
64,663476101,A silhouette of Bryan Cranston,Bryan Cranston,original,24,celebrity,0
64,102946217,A poster design with Bryan Cranston,Bryan Cranston,original,25,celebrity,0
64,340653448,A minimal line drawing of Bryan Cranston,Bryan Cranston,original,26,celebrity,0
64,103435261,An isometric illustration of Bryan Cranston,Bryan Cranston,original,27,celebrity,0
64,795203107,A sticker design of Bryan Cranston,Bryan Cranston,original,28,celebrity,0
64,642819201,A blueprint-style drawing of Bryan Cranston,Bryan Cranston,original,29,celebrity,0
65,781619751,A high-quality photo of Walter White,Bryan Cranston,paraphrase,0,celebrity,1
65,837078345,A studio portrait of Walter White,Bryan Cranston,paraphrase,1,celebrity,1
65,882262697,A candid street photo of Walter White,Bryan Cranston,paraphrase,2,celebrity,1
65,75991875,A formal headshot of Walter White,Bryan Cranston,paraphrase,3,celebrity,1
65,464483419,An editorial magazine cover featuring Walter White,Bryan Cranston,paraphrase,4,celebrity,1
65,105156669,A press-conference photo of Walter White,Bryan Cranston,paraphrase,5,celebrity,1
65,898544638,A stage appearance photo of Walter White,Bryan Cranston,paraphrase,6,celebrity,1
65,537806516,A red-carpet photo of Walter White,Bryan Cranston,paraphrase,7,celebrity,1
65,124268796,A black and white portrait of Walter White,Bryan Cranston,paraphrase,8,celebrity,1
65,867261309,A cinematic close-up of Walter White,Bryan Cranston,paraphrase,9,celebrity,1
65,341835808,A full-body shot of Walter White,Bryan Cranston,paraphrase,10,celebrity,1
65,65875545,A documentary-style photo of Walter White,Bryan Cranston,paraphrase,11,celebrity,1
65,230778287,A 3/4 profile portrait of Walter White,Bryan Cranston,paraphrase,12,celebrity,1
65,789393883,A vintage film photo of Walter White,Bryan Cranston,paraphrase,13,celebrity,1
65,269792207,A photorealistic render of Walter White,Bryan Cranston,paraphrase,14,celebrity,1
65,234685461,An illustration of Walter White,Bryan Cranston,paraphrase,15,celebrity,1
65,538804905,A watercolor painting of Walter White,Bryan Cranston,paraphrase,16,celebrity,1
65,372049126,A charcoal sketch of Walter White,Bryan Cranston,paraphrase,17,celebrity,1
65,229423689,A pastel drawing of Walter White,Bryan Cranston,paraphrase,18,celebrity,1
65,328150884,A pop-art portrait of Walter White,Bryan Cranston,paraphrase,19,celebrity,1
65,526977667,A pixel-art depiction of Walter White,Bryan Cranston,paraphrase,20,celebrity,1
65,158351,A 3D render of Walter White,Bryan Cranston,paraphrase,21,celebrity,1
65,621021082,A low-poly 3D model of Walter White,Bryan Cranston,paraphrase,22,celebrity,1
65,728768997,A claymation figure of Walter White,Bryan Cranston,paraphrase,23,celebrity,1
65,593137183,A silhouette of Walter White,Bryan Cranston,paraphrase,24,celebrity,1
65,629693891,A poster design with Walter White,Bryan Cranston,paraphrase,25,celebrity,1
65,575616249,A minimal line drawing of Walter White,Bryan Cranston,paraphrase,26,celebrity,1
65,132746460,An isometric illustration of Walter White,Bryan Cranston,paraphrase,27,celebrity,1
65,787402925,A sticker design of Walter White,Bryan Cranston,paraphrase,28,celebrity,1
65,994692836,A blueprint-style drawing of Walter White,Bryan Cranston,paraphrase,29,celebrity,1
66,904373364,A high-quality photo of Courteney Cox,Courteney Cox,original,0,celebrity,0
66,444318815,A studio portrait of Courteney Cox,Courteney Cox,original,1,celebrity,0
66,770963225,A candid street photo of Courteney Cox,Courteney Cox,original,2,celebrity,0
66,455238899,A formal headshot of Courteney Cox,Courteney Cox,original,3,celebrity,0
66,161494161,An editorial magazine cover featuring Courteney Cox,Courteney Cox,original,4,celebrity,0
66,200528908,A press-conference photo of Courteney Cox,Courteney Cox,original,5,celebrity,0
66,886841533,A stage appearance photo of Courteney Cox,Courteney Cox,original,6,celebrity,0
66,26982838,A red-carpet photo of Courteney Cox,Courteney Cox,original,7,celebrity,0
66,186399876,A black and white portrait of Courteney Cox,Courteney Cox,original,8,celebrity,0
66,731416255,A cinematic close-up of Courteney Cox,Courteney Cox,original,9,celebrity,0
66,811762020,A full-body shot of Courteney Cox,Courteney Cox,original,10,celebrity,0
66,9569053,A documentary-style photo of Courteney Cox,Courteney Cox,original,11,celebrity,0
66,225955733,A 3/4 profile portrait of Courteney Cox,Courteney Cox,original,12,celebrity,0
66,200559784,A vintage film photo of Courteney Cox,Courteney Cox,original,13,celebrity,0
66,247175075,A photorealistic render of Courteney Cox,Courteney Cox,original,14,celebrity,0
